timestamp,cpu_usage,gpu_usage,ram_usage,temperature,battery_level,fps,network_usage,background_processes,app_usage,performance_mode,overheating_risk,fps_drop_risk,battery_drain_risk,performance_degradation
2026-01-01 16:01:54,34.81,46.83,44.7,40.72,0.0,59.3,14.31,10,browsing,balanced,0,0,1,0
2026-01-01 16:01:56,34.5,40.03,42.79,41.05,0.0,58.2,12.49,10,browsing,smart_ai,0,0,1,0
2026-01-01 16:01:58,29.87,35.43,42.63,41.12,0.0,60.1,8.24,10,browsing,smart_ai,1,1,1,0
2026-01-01 16:02:00,27.34,36.4,42.74,41.47,0.0,62.0,7.57,9,browsing,smart_ai,0,0,1,0
2026-01-01 16:02:02,20.57,30.91,41.36,41.57,0.0,60.2,7.04,11,idle,balanced,0,0,1,0
2026-01-01 16:02:04,21.7,25.16,40.24,41.74,0.0,59.9,9.78,12,browsing,balanced,0,0,1,0
2026-01-01 16:02:06,23.04,24.36,43.04,41.57,0.0,59.0,7.52,13,browsing,balanced,0,0,1,0
2026-01-01 16:02:08,33.02,22.34,44.79,41.36,0.0,60.8,12.33,11,browsing,smart_ai,0,0,1,0
2026-01-01 16:02:10,34.86,23.86,44.52,41.56,0.0,59.0,11.84,17,gaming,balanced,0,0,1,0
2026-01-01 16:02:12,32.93,25.9,40.42,41.92,0.0,60.6,8.26,18,browsing,balanced,0,0,1,0
2026-01-01 16:02:14,40.51,35.1,43.64,41.9,0.0,53.3,13.03,19,heavy,smart_ai,0,0,1,0
2026-01-01 16:02:16,42.7,39.88,46.35,41.92,0.0,59.6,11.54,19,gaming,smart_ai,0,0,1,0
2026-01-01 16:02:18,46.88,44.18,50.41,41.96,0.0,54.2,11.81,21,heavy,performance,0,0,1,0
2026-01-01 16:02:20,54.66,49.15,55.28,41.57,0.0,55.8,16.53,23,heavy,smart_ai,0,0,1,0
2026-01-01 16:02:22,63.14,54.74,55.49,41.47,0.0,59.3,20.42,18,gaming,smart_ai,0,0,1,0
2026-01-01 16:02:24,59.19,59.79,57.12,41.71,0.0,58.6,18.72,12,gaming,performance,0,0,1,0
2026-01-01 16:02:26,55.38,56.84,53.31,42.04,0.0,59.5,19.5,12,idle,smart_ai,1,0,1,1
2026-01-01 16:02:28,50.72,55.49,53.99,42.2,0.0,59.3,24.11,12,gaming,smart_ai,1,0,1,1
2026-01-01 16:02:30,48.21,54.99,56.5,41.99,0.0,60.5,20.14,9,gaming,balanced,0,0,1,0
2026-01-01 16:02:32,47.24,39.05,55.06,41.77,0.0,59.1,17.17,12,browsing,smart_ai,0,0,1,0
2026-01-01 16:02:34,48.3,42.69,61.76,42.05,0.0,58.9,20.41,11,gaming,smart_ai,0,1,1,1
2026-01-01 16:02:36,43.15,42.4,55.8,41.89,0.0,58.5,20.65,9,browsing,performance,0,0,1,0
2026-01-01 16:02:38,34.82,30.33,54.13,41.77,0.0,61.6,20.27,9,browsing,smart_ai,0,0,1,0
2026-01-01 16:02:40,36.43,31.11,50.62,41.36,0.0,61.1,21.57,14,browsing,balanced,0,0,1,0
2026-01-01 16:02:42,46.78,38.47,53.97,41.05,0.0,58.5,20.43,18,gaming,smart_ai,0,0,1,0
2026-01-01 16:02:44,55.85,40.41,58.41,40.34,0.0,53.6,22.67,17,heavy,smart_ai,0,0,1,0
2026-01-01 16:02:46,62.5,42.87,61.27,40.15,0.0,60.3,22.9,17,gaming,smart_ai,0,0,1,0
2026-01-01 16:02:48,68.34,51.32,61.66,40.28,0.0,61.0,25.02,14,gaming,performance,0,0,1,0
2026-01-01 16:02:50,63.35,45.42,53.63,40.5,0.0,60.8,21.82,13,idle,performance,0,0,1,0
2026-01-01 16:02:52,66.3,48.7,56.6,40.75,0.0,54.1,29.3,17,heavy,performance,0,0,1,0
2026-01-01 16:02:54,58.96,40.55,51.79,40.51,0.0,61.1,23.97,13,browsing,balanced,0,0,1,0
2026-01-01 16:02:56,56.67,44.92,54.92,41.17,0.0,55.2,24.57,14,heavy,performance,0,0,1,0
2026-01-01 16:02:58,50.97,46.49,47.79,41.47,0.0,60.5,26.36,18,idle,smart_ai,0,0,1,0
2026-01-01 16:03:00,46.65,42.05,48.09,41.5,0.0,59.8,28.21,17,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:02,50.08,44.41,50.05,41.38,0.0,59.5,24.37,19,gaming,smart_ai,0,0,1,0
2026-01-01 16:03:04,51.14,45.96,50.12,41.2,0.0,60.0,22.48,19,gaming,balanced,0,0,1,0
2026-01-01 16:03:06,45.48,40.02,46.67,41.66,0.0,59.1,19.51,23,browsing,balanced,0,0,1,0
2026-01-01 16:03:08,50.91,51.09,50.24,41.4,0.0,60.7,17.73,23,gaming,performance,0,0,1,0
2026-01-01 16:03:10,46.9,42.01,47.19,41.4,0.0,61.8,18.77,23,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:12,45.8,33.56,47.16,41.19,0.0,61.7,14.62,21,browsing,balanced,0,0,1,0
2026-01-01 16:03:14,48.78,32.34,49.54,41.2,0.0,60.2,17.58,19,gaming,balanced,0,0,1,0
2026-01-01 16:03:16,43.25,31.24,42.95,41.47,0.0,61.1,17.59,23,idle,smart_ai,0,0,1,0
2026-01-01 16:03:18,52.76,36.39,46.29,41.54,0.0,60.7,19.97,20,gaming,balanced,0,0,1,0
2026-01-01 16:03:20,46.03,35.8,40.4,40.99,0.0,59.8,14.46,19,idle,performance,0,0,1,0
2026-01-01 16:03:22,50.04,40.29,40.42,41.17,0.0,61.1,18.08,17,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:24,45.58,45.96,41.6,41.08,0.0,62.0,19.63,17,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:26,37.43,41.22,42.93,40.48,0.0,60.6,18.08,16,browsing,balanced,0,0,1,0
2026-01-01 16:03:28,35.93,38.29,45.07,40.41,0.0,58.7,16.81,15,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:30,42.58,41.24,48.15,40.24,0.0,59.7,18.24,13,gaming,smart_ai,0,0,1,0
2026-01-01 16:03:32,46.05,42.21,49.21,40.97,0.0,57.0,18.99,20,heavy,smart_ai,0,0,1,0
2026-01-01 16:03:34,56.07,44.83,51.56,41.18,0.0,59.5,23.95,20,gaming,smart_ai,0,0,1,0
2026-01-01 16:03:36,64.39,48.25,53.07,41.07,0.0,58.1,23.47,18,gaming,smart_ai,0,0,1,0
2026-01-01 16:03:38,60.88,48.91,50.52,40.9,0.0,59.3,23.72,19,browsing,balanced,0,0,1,0
2026-01-01 16:03:40,59.05,43.11,49.0,40.44,0.0,60.4,26.09,21,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:42,57.37,34.96,40.9,40.52,0.0,58.5,24.0,18,idle,smart_ai,0,0,1,0
2026-01-01 16:03:44,53.52,37.08,44.32,41.34,0.0,59.6,27.88,16,browsing,performance,0,0,1,0
2026-01-01 16:03:46,54.25,35.46,47.25,41.58,0.0,60.8,27.63,19,gaming,smart_ai,0,0,1,0
2026-01-01 16:03:48,50.08,33.37,45.71,41.98,0.0,61.8,23.58,20,browsing,smart_ai,0,0,1,0
2026-01-01 16:03:50,45.14,29.5,46.53,42.05,0.0,58.8,21.17,18,browsing,smart_ai,1,0,1,1
2026-01-01 16:03:52,46.3,28.95,46.26,42.32,0.0,58.6,20.39,19,browsing,smart_ai,1,0,1,1
2026-01-01 16:03:54,41.34,24.81,44.75,41.87,0.0,60.3,20.65,19,browsing,performance,0,0,1,0
2026-01-01 16:03:56,37.85,23.63,39.47,41.93,0.0,59.4,14.48,16,idle,smart_ai,0,0,1,0
2026-01-01 16:03:58,44.96,26.08,40.72,41.96,0.0,59.9,19.31,16,gaming,smart_ai,0,0,1,0
2026-01-01 16:04:00,36.62,24.92,42.41,42.68,0.0,58.4,20.18,15,browsing,smart_ai,1,0,1,1
2026-01-01 16:04:02,45.89,31.07,45.78,42.58,0.0,60.4,23.56,15,gaming,smart_ai,1,0,1,1
2026-01-01 16:04:04,45.26,29.19,45.36,43.06,0.0,57.0,21.45,15,browsing,smart_ai,1,0,1,1
2026-01-01 16:04:06,51.61,28.54,49.67,42.63,0.0,57.8,20.88,15,gaming,balanced,1,0,1,1
2026-01-01 16:04:08,59.22,32.44,49.2,42.55,0.0,60.5,20.85,15,gaming,balanced,0,1,1,1
2026-01-01 16:04:10,66.07,43.91,51.57,42.57,0.0,58.7,17.97,14,gaming,smart_ai,1,0,1,1
2026-01-01 16:04:12,69.94,37.25,53.27,42.43,0.0,59.6,21.15,17,browsing,performance,1,0,1,1
2026-01-01 16:04:14,62.02,36.54,51.77,42.34,0.0,59.0,22.08,16,browsing,performance,1,0,1,1
2026-01-01 16:04:16,67.61,48.03,55.45,42.35,0.0,53.9,20.96,17,heavy,smart_ai,1,0,1,1
2026-01-01 16:04:18,62.59,37.6,48.03,42.11,0.0,59.1,17.72,17,idle,balanced,0,1,1,1
2026-01-01 16:04:20,47.9,43.6,44.79,42.18,0.0,59.7,17.94,15,idle,smart_ai,1,0,1,1
2026-01-01 16:04:22,49.7,41.61,44.4,42.04,0.0,59.3,16.54,17,browsing,smart_ai,1,0,1,1
2026-01-01 16:04:24,57.07,50.61,48.65,42.38,0.0,58.2,21.93,18,gaming,smart_ai,1,0,1,1
2026-01-01 16:04:26,50.84,46.0,46.86,42.07,0.0,61.0,18.99,21,idle,performance,1,0,1,1
2026-01-01 16:04:28,62.41,44.98,50.72,41.83,0.0,61.5,19.47,22,gaming,balanced,0,0,1,0
2026-01-01 16:04:30,64.98,51.39,54.47,41.33,0.0,60.9,21.74,24,gaming,smart_ai,0,0,1,0
2026-01-01 16:04:32,58.93,42.95,53.68,41.52,0.0,59.7,20.64,22,browsing,smart_ai,0,0,1,0
2026-01-01 16:04:34,51.44,33.21,48.17,41.74,0.0,58.4,19.84,19,browsing,smart_ai,0,0,1,0
2026-01-01 16:04:36,49.73,30.87,45.69,41.96,0.0,59.9,20.99,22,browsing,smart_ai,0,0,1,0
2026-01-01 16:04:38,46.29,25.46,43.86,42.11,0.0,60.1,20.45,19,idle,balanced,1,0,1,1
2026-01-01 16:04:40,39.95,25.95,41.89,41.98,0.0,58.8,15.72,19,idle,smart_ai,0,0,1,0
2026-01-01 16:04:42,37.73,29.93,41.45,41.35,0.0,58.8,11.21,17,browsing,smart_ai,0,0,1,0
2026-01-01 16:04:44,44.07,38.31,46.06,41.77,0.0,60.9,12.03,18,gaming,performance,0,0,1,0
2026-01-01 16:04:46,48.55,43.96,49.63,41.66,0.0,59.1,16.4,18,gaming,smart_ai,0,0,1,0
2026-01-01 16:04:48,40.45,39.67,48.69,41.56,0.0,59.8,12.79,19,browsing,smart_ai,0,0,1,0
2026-01-01 16:04:50,44.57,45.14,47.88,41.7,0.0,59.3,18.6,17,gaming,smart_ai,0,0,1,0
2026-01-01 16:04:52,49.52,52.81,54.33,42.05,0.0,59.3,20.47,16,gaming,performance,1,0,1,1
2026-01-01 16:04:54,50.7,49.49,51.64,41.78,0.0,59.9,16.0,13,browsing,smart_ai,0,0,1,0
2026-01-01 16:04:56,52.59,45.73,49.97,41.66,0.0,61.0,9.5,12,idle,smart_ai,0,0,1,0
2026-01-01 16:04:58,53.84,57.78,55.38,41.67,0.0,55.4,19.48,13,heavy,smart_ai,0,0,1,0
2026-01-01 16:05:00,49.15,54.71,55.31,41.85,0.0,60.7,18.85,14,gaming,smart_ai,0,0,1,0
2026-01-01 16:05:02,52.91,59.8,54.35,41.62,0.0,61.4,23.45,17,gaming,smart_ai,0,0,1,0
2026-01-01 16:05:04,40.19,55.99,51.62,41.72,0.0,59.1,24.41,17,browsing,smart_ai,0,0,1,0
2026-01-01 16:05:06,48.64,66.62,54.32,42.02,0.0,58.4,24.34,20,gaming,smart_ai,1,0,1,1
2026-01-01 16:05:08,52.17,71.16,52.87,42.26,0.0,60.1,22.2,17,gaming,balanced,1,0,1,1
2026-01-01 16:05:10,41.52,64.64,48.27,42.23,0.0,58.9,20.19,16,idle,smart_ai,1,0,1,1
2026-01-01 16:05:12,47.97,63.26,51.07,42.3,0.0,54.5,24.69,16,heavy,smart_ai,1,0,1,1
2026-01-01 16:05:14,43.42,49.08,50.76,42.33,0.0,59.3,24.38,17,browsing,smart_ai,1,0,1,1
2026-01-01 16:05:16,37.34,46.97,46.82,42.17,0.0,59.8,18.73,19,idle,balanced,1,0,1,1
2026-01-01 16:05:18,30.8,38.03,41.0,42.4,0.0,56.7,12.03,20,idle,performance,1,0,1,1
2026-01-01 16:05:20,35.65,43.39,45.17,41.99,0.0,60.0,12.75,21,gaming,smart_ai,0,0,1,0
2026-01-01 16:05:22,39.13,49.6,47.66,41.99,0.0,59.1,14.85,25,gaming,balanced,0,0,1,0
2026-01-01 16:05:24,44.5,56.79,54.45,41.99,0.0,60.3,11.84,25,gaming,smart_ai,0,0,1,0
2026-01-01 16:05:26,55.6,61.26,54.95,42.36,0.0,55.1,21.0,27,heavy,performance,1,0,1,1
2026-01-01 16:05:28,53.09,59.95,51.78,42.44,0.0,59.8,19.85,25,browsing,performance,1,0,1,1
2026-01-01 16:05:30,61.41,57.64,54.05,42.3,0.0,60.1,22.14,23,gaming,smart_ai,1,0,1,1
2026-01-01 16:05:32,57.6,61.24,55.14,42.04,0.0,61.1,21.47,22,gaming,smart_ai,1,0,1,1
2026-01-01 16:05:34,64.91,58.29,58.89,42.22,0.0,54.6,23.28,25,heavy,smart_ai,1,0,1,1
2026-01-01 16:05:36,53.29,50.36,58.97,42.51,0.0,60.2,22.1,25,browsing,smart_ai,1,0,1,1
2026-01-01 16:05:38,62.57,52.57,60.01,42.63,0.0,54.0,27.76,25,heavy,smart_ai,1,0,1,1
2026-01-01 16:05:40,51.89,52.08,55.76,42.61,0.0,58.0,27.47,24,idle,balanced,1,0,1,1
2026-01-01 16:05:42,54.09,58.27,57.12,42.82,0.0,58.6,27.31,22,gaming,smart_ai,1,0,1,1
2026-01-01 16:05:44,44.48,64.03,58.5,42.72,0.0,58.5,26.56,18,gaming,balanced,1,0,1,1
2026-01-01 16:05:46,50.19,68.72,60.47,42.17,0.0,57.8,24.67,15,gaming,balanced,1,0,1,1
2026-01-01 16:05:48,46.87,56.65,57.36,42.75,0.0,59.4,21.28,13,idle,smart_ai,1,0,1,1
2026-01-01 16:05:50,42.34,46.18,49.67,42.58,0.0,57.7,18.0,11,idle,smart_ai,1,0,1,1
2026-01-01 16:05:52,34.96,40.23,47.11,42.78,0.0,57.9,14.56,8,idle,performance,1,0,1,1
2026-01-01 16:05:54,47.18,51.73,49.57,42.98,0.0,56.7,16.98,9,gaming,smart_ai,1,0,1,1
2026-01-01 16:05:56,52.69,55.82,51.0,42.66,0.0,60.8,18.25,10,gaming,smart_ai,1,0,1,1
2026-01-01 16:05:58,55.01,61.13,52.26,42.82,0.0,52.9,24.94,10,heavy,balanced,1,0,1,1
2026-01-01 16:06:00,57.17,52.05,49.17,43.14,0.0,56.7,22.36,13,browsing,balanced,0,1,1,1
2026-01-01 16:06:02,54.09,43.14,45.23,42.94,0.0,59.6,19.75,12,idle,performance,1,0,1,1
2026-01-01 16:06:04,46.95,40.12,43.69,43.19,0.0,59.4,16.23,12,idle,performance,1,0,1,1
2026-01-01 16:06:06,45.38,29.95,39.2,42.56,0.0,60.0,17.44,11,idle,smart_ai,1,0,1,1
2026-01-01 16:06:08,44.0,33.96,41.47,42.08,0.0,59.5,15.91,11,gaming,performance,1,0,1,1
2026-01-01 16:06:10,45.38,37.59,45.23,42.11,0.0,59.3,19.24,14,gaming,smart_ai,1,0,1,1
2026-01-01 16:06:12,52.63,36.12,48.01,42.38,0.0,55.3,18.72,17,heavy,performance,1,0,1,1
2026-01-01 16:06:14,47.22,34.51,48.73,42.62,0.0,58.1,20.14,22,browsing,smart_ai,1,0,1,1
2026-01-01 16:06:16,36.94,22.38,45.38,42.77,0.0,59.2,21.44,18,idle,smart_ai,1,0,1,1
2026-01-01 16:06:18,41.53,25.63,44.89,42.79,0.0,58.5,19.34,16,idle,balanced,1,0,1,1
2026-01-01 16:06:20,45.69,30.17,51.28,43.32,0.0,58.4,22.89,12,gaming,performance,1,0,1,1
2026-01-01 16:06:22,50.44,43.73,50.93,43.88,0.0,52.6,23.47,15,heavy,balanced,1,0,1,1
2026-01-01 16:06:24,47.68,37.24,47.82,43.35,0.0,54.9,22.39,15,idle,smart_ai,1,0,1,1
2026-01-01 16:06:26,49.97,42.13,45.07,43.01,0.0,57.7,15.25,17,idle,smart_ai,1,0,1,1
2026-01-01 16:06:28,45.39,46.66,50.47,42.6,0.0,57.8,15.57,19,gaming,smart_ai,1,0,1,1
2026-01-01 16:06:30,54.01,65.62,52.73,42.18,0.0,60.5,23.88,21,gaming,performance,1,0,1,1
2026-01-01 16:06:32,44.82,68.95,46.54,42.68,0.0,58.6,24.03,20,browsing,smart_ai,1,0,1,1
2026-01-01 16:06:34,52.29,66.45,49.43,42.73,0.0,59.0,23.31,21,gaming,performance,1,0,1,1
2026-01-01 16:06:36,44.33,55.75,43.74,42.78,0.0,59.2,25.4,21,idle,smart_ai,1,0,1,1
2026-01-01 16:06:38,51.31,56.74,50.35,43.25,0.0,52.3,30.24,23,heavy,balanced,1,0,1,1
2026-01-01 16:06:40,50.73,41.02,49.74,43.5,0.0,57.0,20.87,22,idle,smart_ai,1,0,1,1
2026-01-01 16:06:42,44.93,34.85,45.7,43.55,0.0,59.2,19.07,19,idle,performance,1,0,1,1
2026-01-01 16:06:44,42.98,30.52,45.67,43.36,0.0,57.3,21.19,19,browsing,performance,1,0,1,1
2026-01-01 16:06:46,43.53,27.71,41.29,43.59,0.0,58.6,18.66,18,idle,smart_ai,1,0,1,1
2026-01-01 16:06:48,41.05,29.95,40.83,43.25,0.0,55.8,20.29,20,browsing,performance,1,0,1,1
2026-01-01 16:06:50,48.67,40.68,44.91,43.68,0.0,56.7,19.28,19,gaming,balanced,1,0,1,1
2026-01-01 16:06:52,45.57,41.05,43.46,42.98,0.0,58.1,16.94,18,browsing,performance,1,0,1,1
2026-01-01 16:06:54,48.74,48.1,46.36,43.25,0.0,56.4,13.21,16,gaming,balanced,1,0,1,1
2026-01-01 16:06:56,56.64,47.13,46.05,42.88,0.0,56.6,17.58,19,browsing,balanced,1,0,1,1
2026-01-01 16:06:58,50.54,41.25,43.42,42.3,0.0,59.9,11.0,18,idle,balanced,1,0,1,1
2026-01-01 16:07:00,52.68,50.57,46.52,41.94,0.0,56.0,17.76,21,heavy,balanced,0,0,1,0
2026-01-01 16:07:02,57.14,43.8,46.31,42.33,0.0,57.8,26.66,22,gaming,smart_ai,1,0,1,1
2026-01-01 16:07:04,48.54,41.37,38.49,42.68,0.0,59.8,21.66,21,idle,smart_ai,1,0,1,1
2026-01-01 16:07:06,51.4,43.17,38.87,42.46,0.0,59.4,23.24,22,browsing,smart_ai,0,1,1,1
2026-01-01 16:07:08,54.69,47.48,41.22,43.09,0.0,58.8,18.28,21,gaming,performance,1,0,1,1
2026-01-01 16:07:10,46.33,34.03,42.61,43.32,0.0,58.1,18.42,20,idle,performance,1,0,1,1
2026-01-01 16:07:12,42.07,35.08,44.63,43.35,0.0,57.0,21.08,23,gaming,smart_ai,1,0,1,1
2026-01-01 16:07:14,44.6,37.13,45.24,43.16,0.0,57.5,23.99,22,browsing,smart_ai,1,0,1,1
2026-01-01 16:07:16,48.09,28.31,42.25,43.22,0.0,56.7,21.04,18,idle,smart_ai,1,0,1,1
2026-01-01 16:07:18,38.65,24.19,34.16,43.27,0.0,57.2,18.28,22,idle,performance,1,0,1,1
2026-01-01 16:07:20,48.21,27.92,39.78,43.12,0.0,57.5,21.16,23,gaming,performance,1,0,1,1
2026-01-01 16:07:22,50.86,30.1,38.54,42.35,0.0,60.4,18.96,21,browsing,smart_ai,1,0,1,1
2026-01-01 16:07:24,50.49,28.42,39.38,42.79,0.0,58.3,15.15,18,idle,balanced,1,0,1,1
2026-01-01 16:07:26,50.26,35.37,44.52,42.63,0.0,57.7,19.64,19,gaming,smart_ai,1,0,1,1
2026-01-01 16:07:28,51.36,45.86,46.89,42.6,0.0,58.9,24.62,21,gaming,performance,1,0,1,1
2026-01-01 16:07:30,50.06,48.75,48.98,42.94,0.0,59.2,21.94,19,browsing,balanced,1,0,1,1
2026-01-01 16:07:32,56.51,50.01,54.53,43.06,0.0,51.9,21.97,19,heavy,smart_ai,1,0,1,1
2026-01-01 16:07:34,66.48,57.06,54.78,42.82,0.0,58.4,19.24,14,gaming,balanced,1,0,1,1
2026-01-01 16:07:36,60.4,54.68,50.51,42.6,0.0,58.2,20.46,12,browsing,balanced,1,0,1,1
2026-01-01 16:07:38,59.68,53.33,48.08,42.16,0.0,61.1,17.24,14,browsing,balanced,1,0,1,1
2026-01-01 16:07:40,61.94,53.82,52.84,42.03,0.0,59.8,15.91,15,gaming,balanced,1,0,1,1
2026-01-01 16:07:42,64.16,49.76,50.51,42.02,0.0,59.9,8.29,17,idle,smart_ai,1,0,1,1
2026-01-01 16:07:44,57.21,41.56,52.87,42.34,0.0,59.3,6.35,19,browsing,smart_ai,1,0,1,1
2026-01-01 16:07:46,63.95,46.29,55.65,42.5,0.0,58.6,4.79,22,gaming,smart_ai,1,0,1,1
2026-01-01 16:07:48,53.02,43.03,49.22,42.82,0.0,56.8,7.88,19,browsing,balanced,1,0,1,1
2026-01-01 16:07:50,50.72,58.66,49.9,42.51,0.0,59.3,15.34,22,gaming,balanced,1,0,1,1
2026-01-01 16:07:52,55.97,54.38,48.37,42.77,0.0,58.2,12.99,27,browsing,performance,1,0,1,1
2026-01-01 16:07:54,48.53,50.21,43.31,42.5,0.0,58.9,10.16,24,idle,smart_ai,1,0,1,1
2026-01-01 16:07:56,47.01,41.11,42.15,42.12,0.0,59.8,8.46,20,browsing,balanced,1,0,1,1
2026-01-01 16:07:58,47.24,40.55,42.27,42.08,0.0,60.1,9.44,25,browsing,smart_ai,1,0,1,1
2026-01-01 16:08:00,52.78,44.69,45.92,42.4,0.0,59.3,9.7,26,gaming,smart_ai,1,0,1,1
2026-01-01 16:08:02,56.85,42.91,46.54,42.27,0.0,60.6,13.71,26,gaming,smart_ai,1,0,1,1
2026-01-01 16:08:04,55.89,40.43,45.03,41.69,0.0,61.9,15.86,24,browsing,smart_ai,0,0,1,0
2026-01-01 16:08:06,61.93,41.62,52.92,41.56,0.0,55.9,19.5,24,heavy,smart_ai,0,0,1,0
2026-01-01 16:08:08,55.79,39.73,46.04,41.36,0.0,59.9,19.39,20,idle,balanced,0,0,1,0
2026-01-01 16:08:10,49.67,36.44,41.29,41.14,0.0,61.7,19.48,19,idle,smart_ai,0,0,1,0
2026-01-01 16:08:12,47.26,31.28,43.94,41.16,0.0,61.7,18.27,18,browsing,balanced,0,0,1,0
2026-01-01 16:08:14,45.64,27.52,42.67,41.02,0.0,59.3,20.38,16,idle,smart_ai,0,0,1,0
2026-01-01 16:08:16,51.73,29.91,43.69,40.86,0.0,58.6,22.24,18,gaming,performance,0,0,1,0
2026-01-01 16:08:18,46.11,25.03,38.82,40.85,0.0,58.9,25.94,11,idle,smart_ai,0,0,1,0
2026-01-01 16:08:20,42.28,14.95,33.51,41.05,0.0,60.9,20.98,12,idle,smart_ai,0,0,1,0
2026-01-01 16:08:22,44.15,10.92,36.85,40.95,0.0,61.8,21.83,12,browsing,performance,0,0,1,0
2026-01-01 16:08:24,50.2,21.51,39.69,41.49,0.0,60.1,21.53,11,gaming,balanced,0,0,1,0
2026-01-01 16:08:26,51.64,30.84,50.7,41.41,0.0,54.9,23.28,11,heavy,smart_ai,0,0,1,0
2026-01-01 16:08:28,59.55,33.92,53.58,41.3,0.0,60.1,29.76,16,gaming,smart_ai,0,0,1,0
2026-01-01 16:08:30,46.74,32.36,50.02,42.08,0.0,60.5,23.27,19,idle,balanced,1,0,1,1
2026-01-01 16:08:32,47.18,40.12,53.45,42.41,0.0,57.9,21.65,20,gaming,smart_ai,1,0,1,1
2026-01-01 16:08:34,38.28,38.74,48.06,42.58,0.0,58.4,19.8,17,idle,balanced,1,0,1,1
2026-01-01 16:08:36,42.58,32.02,45.02,42.04,0.0,61.0,19.97,18,browsing,performance,1,0,1,1
2026-01-01 16:08:38,51.01,32.43,47.5,41.27,0.0,59.8,15.44,18,gaming,smart_ai,0,0,1,0
2026-01-01 16:08:40,51.21,27.37,47.26,40.92,0.0,61.8,14.05,16,browsing,smart_ai,0,0,1,0
2026-01-01 16:08:42,46.25,28.93,45.79,40.47,0.0,60.7,11.5,15,idle,smart_ai,0,0,1,0
2026-01-01 16:08:44,46.64,31.41,44.11,40.17,0.0,61.0,10.25,17,browsing,balanced,0,0,1,0
2026-01-01 16:08:46,39.01,29.28,40.42,39.97,0.0,59.7,6.92,16,idle,smart_ai,0,0,1,0
2026-01-01 16:08:48,34.85,26.93,43.96,39.68,0.0,60.0,9.32,15,browsing,smart_ai,0,0,1,0
2026-01-01 16:08:50,40.0,31.71,44.82,39.79,0.0,59.8,15.56,16,browsing,balanced,1,1,1,0
2026-01-01 16:08:52,38.31,35.79,46.86,39.81,0.0,58.7,18.25,18,browsing,smart_ai,0,0,1,0
2026-01-01 16:08:54,40.36,48.53,53.96,39.53,0.0,53.5,22.44,19,heavy,balanced,0,0,1,0
2026-01-01 16:08:56,44.81,50.53,53.32,39.86,0.0,60.0,22.85,18,gaming,smart_ai,0,0,1,0
2026-01-01 16:08:58,49.4,52.88,54.77,40.18,0.0,59.0,18.84,20,gaming,balanced,0,0,1,0
2026-01-01 16:09:00,59.03,51.15,57.99,40.61,0.0,57.3,28.48,20,gaming,performance,0,0,1,0
2026-01-01 16:09:02,61.05,47.32,57.02,40.79,0.0,59.0,28.05,20,gaming,balanced,0,0,1,0
2026-01-01 16:09:04,58.56,35.32,53.27,41.36,0.0,59.0,23.08,21,browsing,performance,0,0,1,0
2026-01-01 16:09:06,53.99,28.68,48.48,41.16,0.0,57.6,24.02,17,idle,smart_ai,0,0,1,0
2026-01-01 16:09:08,50.97,29.35,45.95,41.26,0.0,60.0,18.29,18,gaming,balanced,0,0,1,0
2026-01-01 16:09:10,49.24,33.03,45.51,41.72,0.0,59.2,16.38,20,browsing,smart_ai,0,0,1,0
2026-01-01 16:09:12,48.06,22.33,41.3,41.86,0.0,59.4,13.64,18,idle,smart_ai,0,0,1,0
2026-01-01 16:09:14,45.58,24.13,45.34,40.97,0.0,59.1,16.34,22,browsing,smart_ai,0,0,1,0
2026-01-01 16:09:16,54.61,32.99,47.39,40.57,0.0,59.6,19.5,24,gaming,smart_ai,0,0,1,0
2026-01-01 16:09:18,56.06,40.89,52.79,40.34,0.0,54.4,22.76,21,heavy,smart_ai,0,0,1,0
2026-01-01 16:09:20,55.03,40.59,53.08,40.59,0.0,60.8,21.85,20,browsing,smart_ai,0,0,1,0
2026-01-01 16:09:22,44.55,45.15,49.87,40.87,0.0,59.3,22.99,20,browsing,smart_ai,0,0,1,0
2026-01-01 16:09:24,55.17,54.55,54.67,40.64,0.0,54.4,21.09,21,heavy,performance,0,0,1,0
2026-01-01 16:09:26,51.18,50.2,54.05,40.87,0.0,60.6,15.42,19,browsing,smart_ai,0,0,1,0
2026-01-01 16:09:28,39.98,45.26,47.91,40.42,0.0,61.2,15.71,19,idle,balanced,0,0,1,0
2026-01-01 16:09:30,41.58,40.65,46.3,40.7,0.0,59.7,19.27,20,browsing,smart_ai,0,0,1,0
2026-01-01 16:09:32,47.45,42.6,53.72,40.67,0.0,55.1,24.98,23,heavy,balanced,0,0,1,0
2026-01-01 16:09:34,43.84,46.06,45.76,40.59,0.0,59.4,26.75,21,idle,smart_ai,0,0,1,0
2026-01-01 16:09:36,40.46,38.72,46.15,40.4,0.0,60.8,25.79,22,browsing,smart_ai,0,0,1,0
